ZIP_CODE,pop_density_meters,population,population_error,land_area_sq_meter,land_area_error,ZCTA
02054,80.80188679245283,8565.0,34.0,106.0,79.0,02054
02056,78.95205479452055,11527.0,23.0,146.0,74.0,02056
02061,146.5064935064935,11281.0,20.0,77.0,43.0,02061
02062,56.57581227436823,31343.0,59.0,554.0,169.0,02062
02066,29.477165354330708,18718.0,224.0,635.0,197.0,02066
02067,64.14236111111111,18473.0,38.0,288.0,159.0,02067
02071,0.0,1480.0,810.0,0.0,14.0,02071
02072,35.001204819277106,29051.0,57.0,830.0,235.0,02072
02081,51.12531969309463,19990.0,886.0,391.0,154.0,02081
02090,41.51413881748072,16149.0,41.0,389.0,123.0,02090
02093,64.75,12173.0,29.0,188.0,97.0,02093
02108,71.49152542372882,4218.0,471.0,59.0,54.0,02108
02109,107.84848484848484,3559.0,549.0,33.0,27.0,02109
02110,0.0,2337.0,499.0,0.0,14.0,02110
02111,91.48913043478261,8417.0,873.0,92.0,71.0,02111
02113,28.82758620689655,6688.0,789.0,232.0,106.0,02113
02114,137.69072164948454,13356.0,969.0,97.0,74.0,02114
02115,83.09850746268657,27838.0,1273.0,335.0,96.0,02115
02116,74.28666666666666,22286.0,1052.0,300.0,122.0,02116
02118,62.4,28392.0,1493.0,455.0,179.0,02118
02119,28.532978723404256,26821.0,1667.0,940.0,266.0,02119
02120,79.8,14364.0,1423.0,180.0,83.0,02120
02121,54.416058394160586,29820.0,2198.0,548.0,182.0,02121
02122,45.0,24705.0,2273.0,549.0,189.0,02122
02124,32.93809523809524,55336.0,2505.0,1680.0,350.0,02124
02125,65.10816326530612,31903.0,1270.0,490.0,143.0,02125
02126,30.629901960784313,24994.0,1608.0,816.0,263.0,02126
02127,44.16971916971917,36175.0,1739.0,819.0,234.0,02127
02128,44.03592233009709,45357.0,2019.0,1030.0,350.0,02128
02129,28.783744557329463,19832.0,1104.0,689.0,243.0,02129
02130,44.601075268817205,41479.0,1732.0,930.0,198.0,02130
02131,37.263839811542994,31637.0,1596.0,849.0,205.0,02131
02132,37.04615384615385,26488.0,1717.0,715.0,195.0,02132
02133,,0.0,14.0,0.0,14.0,02133
02134,43.40338164251208,17969.0,1521.0,414.0,160.0,02134
02135,30.931849791376912,44480.0,1816.0,1438.0,335.0,02135
02136,33.44453852667231,39498.0,2109.0,1181.0,297.0,02136
02138,73.22928709055877,38006.0,1478.0,519.0,103.0,02138
02139,82.68879668049793,39856.0,1232.0,482.0,144.0,02139
02140,79.53136531365314,21553.0,1279.0,271.0,182.0,02140
02141,80.0111111111111,14402.0,1014.0,180.0,83.0,02141
02142,95.19148936170212,4474.0,599.0,47.0,27.0,02142
02143,40.39712918660287,25329.0,1045.0,627.0,194.0,02143
02144,38.67387944358578,25022.0,1384.0,647.0,177.0,02144
02145,66.5673076923077,27692.0,1208.0,416.0,139.0,02145
02148,53.3086319218241,65463.0,50.0,1228.0,320.0,02148
02149,47.87118977384464,48685.0,37.0,1017.0,269.0,02149
02150,64.31451612903226,39875.0,61.0,620.0,218.0,02150
02151,49.95218466611706,60592.0,50.0,1213.0,312.0,02151
02152,22.928915662650603,19031.0,43.0,830.0,255.0,02152
02155,41.395333765392095,63873.0,206.0,1543.0,355.0,02155
02163,0.0,1994.0,186.0,0.0,14.0,02163
02169,39.59584145549058,60938.0,1552.0,1539.0,317.0,02169
02170,26.893387314439945,19928.0,1520.0,741.0,241.0,02170
02171,24.18734793187348,19882.0,1385.0,822.0,235.0,02171
02176,38.83662714097497,29477.0,29.0,759.0,190.0,02176
02180,44.47195357833656,22992.0,28.0,517.0,176.0,02180
02184,23.27207207207207,38748.0,30.0,1665.0,272.0,02184
02186,31.94097995545657,28683.0,355.0,898.0,226.0,02186
02188,22.48604992657856,15313.0,1444.0,681.0,181.0,02188
02189,45.12173913043478,15567.0,1149.0,345.0,141.0,02189
02190,32.20173913043478,18516.0,1160.0,575.0,234.0,02190
02191,14.397085610200364,7904.0,628.0,549.0,137.0,02191
02199,0.0,1221.0,241.0,0.0,14.0,02199
02203,,0.0,14.0,0.0,14.0,02203
02205,,0.0,14.0,0.0,14.0,02205
02210,78.16438356164383,5706.0,556.0,73.0,81.0,02210
02215,41.282828282828284,24522.0,1101.0,594.0,222.0,02215
02301,56.28048780487805,69225.0,1641.0,1230.0,347.0,02301
02302,81.5816091954023,35488.0,1642.0,435.0,155.0,02302
02322,61.42857142857143,4730.0,39.0,77.0,57.0,02322
02324,107.57916666666667,25819.0,114.0,240.0,157.0,02324
02325,0.0,2712.0,95.0,0.0,14.0,02325
02330,200.70689655172413,11641.0,23.0,58.0,48.0,02330
02332,49.20552147239264,16041.0,32.0,326.0,147.0,02332
02333,202.56338028169014,14382.0,20.0,71.0,39.0,02333
02338,50.509803921568626,7728.0,18.0,153.0,101.0,02338
02339,102.59027777777777,14773.0,19.0,144.0,90.0,02339
02341,79.04511278195488,10513.0,99.0,133.0,100.0,02341
02343,32.05113636363637,11282.0,93.0,352.0,170.0,02343
02346,28.651711924439198,24268.0,21.0,847.0,253.0,02346
02347,41.517857142857146,11625.0,42.0,280.0,102.0,02347
02350,4.818181818181818,106.0,96.0,22.0,24.0,02350
02351,39.17741935483871,17003.0,46.0,434.0,174.0,02351
02356,152.5125,12201.0,896.0,80.0,51.0,02356
02357,0.0,1319.0,167.0,0.0,14.0,02357
02359,181.4851485148515,18330.0,27.0,101.0,60.0,02359
02360,116.09073724007561,61412.0,157.0,529.0,192.0,02360
02364,71.36458333333333,13702.0,31.0,192.0,127.0,02364
02366,0.0,216.0,153.0,0.0,14.0,02366
02367,584.6,2923.0,21.0,5.0,7.0,02367
02368,41.1207100591716,34747.0,111.0,845.0,257.0,02368
02370,83.58962264150944,17721.0,58.0,212.0,120.0,02370
02375,273.8333333333333,11501.0,876.0,42.0,32.0,02375
02379,24.512820512820515,7648.0,17.0,312.0,196.0,02379
02382,70.77570093457943,15146.0,34.0,214.0,106.0,02382
02420,48.10588235294118,16356.0,860.0,340.0,118.0,02420
02421,46.28238341968912,17865.0,856.0,386.0,135.0,02421
02445,54.09290953545232,22124.0,1239.0,409.0,157.0,02445
02446,33.96228448275862,31517.0,1272.0,928.0,213.0,02446
02451,38.05175983436853,18379.0,1384.0,483.0,181.0,02451
02452,80.76530612244898,15830.0,1126.0,196.0,77.0,02452
02453,20.741120218579233,30365.0,1391.0,1464.0,295.0,02453
02457,0.0,1758.0,155.0,0.0,14.0,02457
02458,53.83898305084746,12706.0,1149.0,236.0,90.0,02458
02459,34.43806104129264,19182.0,915.0,557.0,144.0,02459
02460,31.692307692307693,9888.0,900.0,312.0,92.0,02460
02461,26.011070110701105,7049.0,715.0,271.0,96.0,02461
02462,14.38,1438.0,282.0,100.0,48.0,02462
02464,30.17543859649123,3440.0,526.0,114.0,70.0,02464
02465,22.434535104364326,11823.0,742.0,527.0,139.0,02465
02466,68.67441860465117,8859.0,743.0,129.0,56.0,02466
02467,20.499527856468365,21709.0,1320.0,1059.0,238.0,02467
02468,21.83203125,5589.0,608.0,256.0,103.0,02468
02472,24.964639321074966,35300.0,124.0,1414.0,322.0,02472
02474,26.954066985645934,28167.0,1078.0,1045.0,262.0,02474
02476,46.1953125,17739.0,1080.0,384.0,106.0,02476
02478,26.910179640718564,26964.0,58.0,1002.0,212.0,02478
02481,26.146788990825687,17100.0,739.0,654.0,174.0,02481
02482,44.550607287449395,11004.0,743.0,247.0,95.0,02482
02492,32.754250386398766,21192.0,707.0,647.0,147.0,02492
02493,51.12608695652174,11759.0,44.0,230.0,117.0,02493
02494,40.3183520599251,10765.0,707.0,267.0,201.0,02494
02532,33.31297709923664,13092.0,997.0,393.0,138.0,02532
02534,0.0,1460.0,560.0,0.0,14.0,02534
02535,42.01851851851852,2269.0,465.0,54.0,34.0,02535
02536,46.671875,20909.0,797.0,448.0,236.0,02536
02537,305.14285714285717,6408.0,826.0,21.0,19.0,02537
02538,21.19811320754717,4494.0,916.0,212.0,153.0,02538
02539,63.69135802469136,5159.0,16.0,81.0,74.0,02539
02540,31.90740740740741,8615.0,754.0,270.0,126.0,02540
02542,54.714285714285715,766.0,222.0,14.0,22.0,02542
02543,9.102272727272727,801.0,192.0,88.0,101.0,02543
02553,0.0,76.0,86.0,0.0,14.0,02553
02554,55.666666666666664,13861.0,102.0,249.0,97.0,02554
02556,23.514851485148515,2375.0,608.0,101.0,98.0,02556
02557,34.981818181818184,1924.0,614.0,55.0,63.0,02557
02558,8.017621145374449,1820.0,592.0,227.0,161.0,02558
02559,25.846774193548388,3205.0,537.0,124.0,106.0,02559
02561,0.0,481.0,263.0,0.0,14.0,02561
02562,116.16666666666667,3485.0,433.0,30.0,46.0,02562
02563,207.51020408163265,10168.0,922.0,49.0,56.0,02563
02564,2.3684210526315788,180.0,94.0,76.0,44.0,02564
02568,91.90322580645162,8547.0,689.0,93.0,83.0,02568
02571,11.76536312849162,10530.0,1274.0,895.0,296.0,02571
02575,48.25925925925926,2606.0,483.0,54.0,60.0,02575
02576,110.15,4406.0,800.0,40.0,33.0,02576
02584,0.0,24.0,33.0,0.0,14.0,02584
02601,51.4311377245509,17178.0,1355.0,334.0,154.0,02601
02630,0.0,1922.0,396.0,0.0,14.0,02630
02631,156.55384615384617,10176.0,149.0,65.0,85.0,02631
02632,44.3457249070632,11929.0,1404.0,269.0,151.0,02632
02633,22.99014778325123,4667.0,324.0,203.0,113.0,02633
02635,91.12121212121212,3007.0,508.0,33.0,38.0,02635
02637,8.72972972972973,323.0,145.0,37.0,56.0,02637
02638,27.84070796460177,3146.0,620.0,113.0,100.0,02638
02639,6.616,3308.0,575.0,500.0,173.0,02639
02641,10.633333333333333,319.0,203.0,30.0,48.0,02641
02642,17.77639751552795,5724.0,28.0,322.0,130.0,02642
02643,,0.0,14.0,0.0,14.0,02643
02644,89.25581395348837,3838.0,656.0,43.0,68.0,02644
02645,266.5853658536585,10930.0,376.0,41.0,35.0,02645
02646,12.037037037037036,1950.0,337.0,162.0,110.0,02646
02647,0.0,159.0,162.0,0.0,14.0,02647
02648,242.9375,7774.0,960.0,32.0,55.0,02648
02649,841.3333333333334,15144.0,38.0,18.0,20.0,02649
02650,93.0909090909091,1024.0,272.0,11.0,19.0,02650
02652,14.228571428571428,996.0,292.0,70.0,57.0,02652
02653,22.498220640569397,6322.0,21.0,281.0,155.0,02653
02655,80.02325581395348,3441.0,495.0,43.0,45.0,02655
02657,19.72826086956522,3630.0,43.0,184.0,98.0,02657
02659,8.560747663551401,916.0,216.0,107.0,96.0,02659
02660,104.82539682539682,6604.0,704.0,63.0,63.0,02660
02663,0.0,462.0,228.0,0.0,14.0,02663
02664,36.4,9282.0,729.0,255.0,109.0,02664
02666,12.134615384615385,631.0,225.0,52.0,33.0,02666
02667,15.56,3890.0,399.0,250.0,104.0,02667
02668,94.8076923076923,2465.0,837.0,26.0,38.0,02668
02670,20.615384615384617,1340.0,216.0,65.0,55.0,02670
02671,18.29268292682927,750.0,197.0,41.0,40.0,02671
02672,0.0,28.0,42.0,0.0,14.0,02672
02673,67.98529411764706,9246.0,684.0,136.0,65.0,02673
02675,422.6470588235294,7185.0,686.0,17.0,19.0,02675
02702,441.6,4416.0,306.0,10.0,16.0,02702
02703,56.12106537530266,46356.0,44.0,826.0,232.0,02703
02713,6.4,32.0,22.0,5.0,7.0,02713
02715,212.94117647058823,3620.0,672.0,17.0,27.0,02715
02717,149.46875,4783.0,307.0,32.0,26.0,02717
02718,79.26373626373626,7213.0,898.0,91.0,80.0,02718
02719,23.944277108433734,15899.0,42.0,664.0,154.0,02719
02720,38.38944723618091,30558.0,1443.0,796.0,176.0,02720
02721,26.05150631681244,26807.0,1494.0,1029.0,269.0,02721
02723,23.163292847503374,17164.0,1229.0,741.0,253.0,02723
02724,21.22554660529344,18445.0,1246.0,869.0,301.0,02724
02725,16.047619047619047,2359.0,558.0,147.0,109.0,02725
02726,25.4512,15907.0,559.0,625.0,183.0,02726
02738,85.56451612903226,5305.0,16.0,62.0,46.0,02738
02739,31.454106280193237,6511.0,21.0,207.0,116.0,02739
02740,34.94977511244378,46623.0,1623.0,1334.0,326.0,02740
02743,38.058181818181815,10466.0,110.0,275.0,143.0,02743
02744,34.529085872576175,12465.0,980.0,361.0,118.0,02744
02745,37.6071964017991,25084.0,1433.0,667.0,160.0,02745
02746,49.35151515151515,16286.0,1182.0,330.0,126.0,02746
02747,65.99691358024691,21383.0,747.0,324.0,165.0,02747
02748,42.18081180811808,11431.0,712.0,271.0,108.0,02748
02760,58.76814516129032,29149.0,437.0,496.0,150.0,02760
02762,121.1604938271605,9814.0,23.0,81.0,72.0,02762
02763,26.683333333333334,1601.0,440.0,60.0,54.0,02763
02764,46.489583333333336,4463.0,671.0,96.0,80.0,02764
02766,72.09398496240601,19177.0,23.0,266.0,110.0,02766
02767,77.93939393939394,15432.0,274.0,198.0,114.0,02767
02769,170.45945945945945,12614.0,18.0,74.0,49.0,02769
02770,0.0,5564.0,169.0,0.0,19.0,02770
02771,120.8984375,15475.0,21.0,128.0,70.0,02771
02777,46.752043596730246,17158.0,21.0,367.0,142.0,02777
02779,615.2727272727273,6768.0,17.0,11.0,19.0,02779
02780,81.49921507064364,51915.0,928.0,637.0,156.0,02780
02790,38.570422535211264,16431.0,310.0,426.0,166.0,02790
02791,0.0,371.0,141.0,0.0,14.0,02791
02802,12.763636363636364,702.0,407.0,55.0,85.0,02802
02804,12.673267326732674,2560.0,630.0,202.0,172.0,02804
02806,39.0,17121.0,33.0,439.0,121.0,02806
02807,11.876543209876543,962.0,232.0,81.0,55.0,02807
02808,145.5,2328.0,571.0,16.0,27.0,02808
02809,34.598765432098766,22420.0,27.0,648.0,219.0,02809
02812,0.0,1038.0,337.0,0.0,14.0,02812
02813,39.59405940594059,7998.0,51.0,202.0,116.0,02813
02814,26.971014492753625,7444.0,633.0,276.0,160.0,02814
02815,0.0,134.0,142.0,0.0,14.0,02815
02816,36.66814159292036,33148.0,444.0,904.0,287.0,02816
02817,0.0,6535.0,45.0,0.0,20.0,02817
02818,57.61159420289855,19876.0,859.0,345.0,166.0,02818
02822,42.16891891891892,6241.0,397.0,148.0,136.0,02822
02823,1.8888888888888888,17.0,26.0,9.0,13.0,02823
02824,0.0,291.0,201.0,0.0,14.0,02824
02825,68.27906976744185,5872.0,545.0,86.0,49.0,02825
02826,0.0,396.0,244.0,0.0,14.0,02826
02827,285.75,2286.0,394.0,8.0,12.0,02827
02828,50.08965517241379,7263.0,648.0,145.0,107.0,02828
02829,0.0,82.0,126.0,0.0,14.0,02829
02830,42.55345911949686,6766.0,980.0,159.0,123.0,02830
02831,91.42857142857143,3840.0,688.0,42.0,53.0,02831
02832,41.76923076923077,4887.0,696.0,117.0,82.0,02832
02833,0.0,670.0,364.0,0.0,14.0,02833
02835,33.45783132530121,5554.0,33.0,166.0,115.0,02835
02836,0.0,87.0,72.0,0.0,14.0,02836
02837,12.236486486486486,3622.0,27.0,296.0,132.0,02837
02838,0.0,3468.0,734.0,0.0,14.0,02838
02839,79.9,1598.0,426.0,20.0,33.0,02839
02840,29.99622641509434,23847.0,27.0,795.0,309.0,02840
02841,0.0,1240.0,22.0,0.0,14.0,02841
02842,24.438218390804597,17009.0,25.0,696.0,182.0,02842
02852,31.942622950819672,23382.0,712.0,732.0,165.0,02852
02857,34.029661016949156,8031.0,980.0,236.0,113.0,02857
02858,0.0,286.0,187.0,0.0,14.0,02858
02859,30.269709543568464,7295.0,938.0,241.0,119.0,02859
02860,28.93021844660194,47677.0,1429.0,1648.0,307.0,02860
02861,16.434029850746267,27527.0,1421.0,1675.0,391.0,02861
02863,22.072063178677197,22359.0,41.0,1013.0,282.0,02863
02864,57.277337559429476,36142.0,196.0,631.0,211.0,02864
02865,43.58571428571429,18306.0,787.0,420.0,147.0,02865
02871,35.85454545454545,17748.0,81.0,495.0,195.0,02871
02872,0.0,98.0,67.0,0.0,14.0,02872
02873,0.0,97.0,81.0,0.0,14.0,02873
02874,71.64044943820225,6376.0,839.0,89.0,69.0,02874
02875,0.0,176.0,173.0,0.0,14.0,02875
02876,16.475,659.0,276.0,40.0,62.0,02876
02878,44.723287671232875,16324.0,39.0,365.0,141.0,02878
02879,42.12617702448211,22369.0,657.0,531.0,179.0,02879
02881,358.85,7177.0,442.0,20.0,21.0,02881
02882,48.31386861313869,13238.0,379.0,274.0,129.0,02882
02885,49.85201793721973,11117.0,21.0,223.0,101.0,02885
02886,38.756345177664976,30540.0,1371.0,788.0,186.0,02886
02888,15.030969845150775,18443.0,976.0,1227.0,317.0,02888
02889,27.520975609756096,28209.0,1129.0,1025.0,248.0,02889
02891,42.52123552123552,22026.0,468.0,518.0,179.0,02891
02892,97.04918032786885,5920.0,852.0,61.0,79.0,02892
02893,61.57171314741036,30909.0,47.0,502.0,193.0,02893
02894,16.916666666666668,609.0,320.0,36.0,52.0,02894
02895,30.057799442896936,43163.0,192.0,1436.0,289.0,02895
02896,47.11522633744856,11449.0,361.0,243.0,99.0,02896
02898,0.0,1857.0,476.0,0.0,14.0,02898
02903,39.60197368421053,12039.0,939.0,304.0,143.0,02903
02904,58.67293233082707,31214.0,1999.0,532.0,196.0,02904
02905,51.6579476861167,25674.0,1910.0,497.0,150.0,02905
02906,32.92278953922789,26437.0,1527.0,803.0,217.0,02906
02907,41.336283185840706,32697.0,2585.0,791.0,275.0,02907
02908,21.78217270194986,39099.0,2608.0,1795.0,421.0,02908
02909,42.50149551345962,42629.0,2123.0,1003.0,268.0,02909
02910,18.464788732394368,23598.0,1477.0,1278.0,249.0,02910
02911,22.665714285714287,15866.0,1150.0,700.0,326.0,02911
02912,0.0,4809.0,256.0,0.0,14.0,02912
02914,24.904925544100802,21742.0,1226.0,873.0,271.0,02914
02915,30.625,16415.0,1062.0,536.0,150.0,02915
02916,19.89887640449438,8855.0,802.0,445.0,154.0,02916
02917,141.6,14868.0,654.0,105.0,64.0,02917
02918,0.0,2960.0,144.0,0.0,14.0,02918
02919,41.193006993006996,29453.0,91.0,715.0,264.0,02919
02920,42.71643518518518,36907.0,1657.0,864.0,221.0,02920
02921,137.13483146067415,12205.0,1042.0,89.0,54.0,02921
03031,101.84482758620689,11814.0,94.0,116.0,91.0,03031
03032,75.30379746835443,5949.0,17.0,79.0,55.0,03032
03033,171.4848484848485,5659.0,51.0,33.0,38.0,03033
03034,82.3921568627451,4202.0,179.0,51.0,71.0,03034
03036,201.42307692307693,5237.0,20.0,26.0,26.0,03036
03037,53.40909090909091,4700.0,175.0,88.0,76.0,03037
03038,184.524064171123,34506.0,155.0,187.0,94.0,03038
03042,0.0,7180.0,19.0,0.0,17.0,03042
03043,48.13333333333333,1444.0,237.0,30.0,22.0,03043
03044,206.0,4738.0,27.0,23.0,23.0,03044
03045,65.88372093023256,14165.0,658.0,215.0,122.0,03045
03046,93.75,3000.0,55.0,32.0,39.0,03046
03047,137.23076923076923,1784.0,170.0,13.0,13.0,03047
03048,0.0,3489.0,368.0,0.0,12.0,03048
03049,842.9,8429.0,23.0,10.0,15.0,03049
03051,95.79245283018868,25385.0,25.0,265.0,153.0,03051
03052,499.05882352941177,8484.0,19.0,17.0,26.0,03052
03053,831.6129032258065,25780.0,162.0,31.0,27.0,03053
03054,185.8835616438356,27139.0,91.0,146.0,75.0,03054
03055,112.15972222222223,16151.0,21.0,144.0,109.0,03055
03057,86.9,2607.0,21.0,30.0,35.0,03057
03060,36.50696055684455,31469.0,1319.0,862.0,278.0,03060
03062,849.0,28866.0,1325.0,34.0,28.0,03062
03063,468.8529411764706,15941.0,993.0,34.0,31.0,03063
03064,72.60891089108911,14667.0,1084.0,202.0,83.0,03064
03070,64.2,6099.0,20.0,95.0,76.0,03070
03071,63.951219512195124,5244.0,16.0,82.0,58.0,03071
03076,98.75694444444444,14221.0,25.0,144.0,79.0,03076
03077,122.42045454545455,10773.0,21.0,88.0,66.0,03077
03079,72.78177458033574,30350.0,50.0,417.0,169.0,03079
03082,535.3333333333334,1606.0,213.0,3.0,4.0,03082
03084,137.2,1372.0,219.0,10.0,15.0,03084
03086,141.93103448275863,4116.0,188.0,29.0,48.0,03086
03087,148.71698113207546,15764.0,39.0,106.0,71.0,03087
03101,32.60606060606061,3228.0,505.0,99.0,62.0,03101
03102,36.18327974276527,33759.0,1407.0,933.0,247.0,03102
03103,31.3285472972973,37093.0,1535.0,1184.0,287.0,03103
03104,31.497297297297298,34962.0,1658.0,1110.0,315.0,03104
03106,122.11666666666666,14654.0,56.0,120.0,102.0,03106
03109,28.65745856353591,10374.0,1341.0,362.0,239.0,03109
03110,262.75280898876406,23385.0,28.0,89.0,60.0,03110
03215,0.0,248.0,79.0,0.0,12.0,03215
03216,185.54545454545453,2041.0,295.0,11.0,11.0,03216
03217,62.19444444444444,2239.0,319.0,36.0,23.0,03217
03218,0.0,1535.0,427.0,0.0,12.0,03218
03220,49.693333333333335,7454.0,197.0,150.0,107.0,03220
03221,26.313953488372093,2263.0,213.0,86.0,35.0,03221
03222,42.710144927536234,5894.0,375.0,138.0,78.0,03222
03223,56.333333333333336,3380.0,29.0,60.0,57.0,03223
03224,66.94285714285714,2343.0,258.0,35.0,37.0,03224
03225,121.64285714285714,3406.0,421.0,28.0,45.0,03225
03226,28.275862068965516,820.0,181.0,29.0,31.0,03226
03227,9.18867924528302,1461.0,261.0,159.0,148.0,03227
03229,57.52427184466019,5925.0,20.0,103.0,89.0,03229
03230,135.54545454545453,1491.0,261.0,11.0,17.0,03230
03231,0.0,110.0,98.0,0.0,12.0,03231
03233,0.0,209.0,170.0,0.0,12.0,03233
03234,0.0,4846.0,26.0,0.0,12.0,03234
03235,43.26960784313726,8827.0,51.0,204.0,86.0,03235
03237,89.92307692307692,2338.0,308.0,26.0,40.0,03237
03238,3.0,81.0,54.0,27.0,41.0,03238
03240,400.0,1200.0,190.0,3.0,4.0,03240
03241,52.0,1144.0,199.0,22.0,15.0,03241
03242,27.327354260089685,6094.0,15.0,223.0,139.0,03242
03243,37.583333333333336,902.0,180.0,24.0,15.0,03243
03244,123.64516129032258,7666.0,408.0,62.0,49.0,03244
03245,22.606382978723403,2125.0,337.0,94.0,74.0,03245
03246,29.061749571183533,16943.0,76.0,583.0,213.0,03246
03249,36.961722488038276,7725.0,20.0,209.0,91.0,03249
03251,46.0625,1474.0,320.0,32.0,32.0,03251
03253,29.13478260869565,6701.0,40.0,230.0,109.0,03253
03254,454.1818181818182,4996.0,47.0,11.0,19.0,03254
03255,0.0,1899.0,252.0,0.0,12.0,03255
03256,136.3684210526316,2591.0,182.0,19.0,22.0,03256
03257,29.40268456375839,4381.0,189.0,149.0,69.0,03257
03258,156.41176470588235,2659.0,57.0,17.0,23.0,03258
03259,30.75,246.0,78.0,8.0,7.0,03259
03260,20.729166666666668,995.0,369.0,48.0,68.0,03260
03261,193.0,4632.0,19.0,24.0,25.0,03261
03262,30.615384615384617,1194.0,234.0,39.0,29.0,03262
03263,51.81012658227848,4093.0,17.0,79.0,79.0,03263
03264,83.33734939759036,6917.0,71.0,83.0,78.0,03264
03266,30.140625,1929.0,180.0,64.0,36.0,03266
03268,215.28571428571428,1507.0,369.0,7.0,7.0,03268
03269,21.42753623188406,2957.0,134.0,138.0,99.0,03269
03273,0.0,309.0,189.0,0.0,12.0,03273
03275,69.52601156069365,12028.0,65.0,173.0,150.0,03275
03276,42.771844660194176,8811.0,228.0,206.0,87.0,03276
03278,69.83720930232558,3003.0,82.0,43.0,29.0,03278
03279,254.33333333333334,763.0,130.0,3.0,5.0,03279
03280,91.41666666666667,1097.0,179.0,12.0,15.0,03280
03281,396.0,9108.0,17.0,23.0,30.0,03281
03282,0.0,1083.0,241.0,0.0,12.0,03282
03284,0.0,798.0,403.0,0.0,12.0,03284
03285,169.6875,2715.0,26.0,16.0,25.0,03285
03287,751.0,1502.0,217.0,2.0,3.0,03287
03290,72.09859154929578,5119.0,210.0,71.0,52.0,03290
03291,0.0,134.0,209.0,0.0,12.0,03291
03293,0.0,57.0,40.0,0.0,12.0,03293
03301,67.56660039761431,33986.0,674.0,503.0,129.0,03301
03303,46.99125364431487,16118.0,690.0,343.0,163.0,03303
03304,187.1590909090909,8235.0,19.0,44.0,36.0,03304
03307,181.8709677419355,5638.0,41.0,31.0,51.0,03307
03431,51.85625,24891.0,355.0,480.0,154.0,03431
03440,60.416666666666664,2900.0,306.0,48.0,36.0,03440
03441,0.0,357.0,205.0,0.0,12.0,03441
03442,36.07142857142857,1515.0,246.0,42.0,28.0,03442
03443,0.0,303.0,210.0,0.0,12.0,03443
03444,421.5,1686.0,217.0,4.0,6.0,03444
03445,98.14285714285714,687.0,130.0,7.0,5.0,03445
03446,176.6216216216216,6535.0,269.0,37.0,44.0,03446
03447,95.29166666666667,2287.0,368.0,24.0,21.0,03447
03448,108.875,871.0,144.0,8.0,7.0,03448
03449,59.5,1785.0,223.0,30.0,18.0,03449
03450,13.76056338028169,977.0,197.0,71.0,31.0,03450
03451,37.05607476635514,3965.0,16.0,107.0,72.0,03451
03452,65.40243902439025,5363.0,32.0,82.0,62.0,03452
03455,76.4,2292.0,390.0,30.0,19.0,03455
03456,73.0,803.0,175.0,11.0,7.0,03456
03457,32.208333333333336,773.0,150.0,24.0,18.0,03457
